transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1866,2023-08-17,22:38:00,5,Male,24,Electronics,1,50.00,20.00,50.00
5,2023-09-05,22:10:00,3,Male,30,Beauty,2,50.00,24.00,100.00
90,2023-09-10,17:53:00,3,Female,51,Electronics,1,30.00,13.50,30.00
380,2023-08-30,22:26:00,2,Male,56,Electronics,2,300.00,102.00,600.00
593,2023-01-18,22:05:00,2,Male,35,Electronics,2,30.00,13.20,60.00
820,2023-02-17,22:49:00,1,Male,49,Electronics,4,50.00,24.00,200.00
45935,2023-08-12,20:38:00,2,Male,30,Beauty,2,50.00,17.50,100.00
1090,2023-02-18,19:54:00,4,Female,51,Electronics,1,30.00,7.50,30.00
1380,2023-02-09,19:45:00,3,Male,56,Electronics,2,300.00,159.00,600.00
1593,2023-02-24,22:39:00,5,Male,35,Electronics,2,30.00,14.40,60.00
1820,2023-05-13,21:31:00,1,Male,49,Electronics,4,50.00,22.00,200.00
120,2023-03-31,19:35:00,4,Male,60,Beauty,1,50.00,12.50,50.00
221,2023-11-27,21:01:00,3,Male,39,Beauty,2,300.00,111.00,600.00
341,2023-01-20,17:06:00,5,Male,31,Clothing,4,50.00,18.50,200.00
640,2023-12-25,20:05:00,3,Female,51,Electronics,4,30.00,12.60,120.00
744,2023-05-23,18:02:00,1,Male,40,Electronics,1,25.00,6.50,25.00
45981,2023-03-02,19:32:00,4,Male,60,Beauty,1,50.00,26.50,50.00
46012,2023-09-14,22:57:00,5,Male,39,Beauty,2,300.00,114.00,600.00
1341,2023-01-30,22:10:00,1,Male,31,Clothing,4,50.00,21.00,200.00
1640,2023-06-10,19:44:00,5,Female,51,Electronics,4,30.00,14.10,120.00
1744,2023-07-07,21:49:00,4,Male,40,Electronics,1,25.00,8.75,25.00
273,2023-09-26,20:24:00,1,Female,22,Beauty,1,50.00,14.50,50.00
283,2023-06-01,20:08:00,3,Female,18,Electronics,1,500.00,165.00,500.00
452,2023-01-30,22:41:00,4,Female,48,Clothing,3,500.00,240.00,1500.00
469,2023-03-21,19:24:00,4,Male,18,Beauty,3,25.00,8.75,75.00
620,2023-11-06,20:59:00,4,Male,63,Electronics,3,25.00,7.00,75.00
946,2023-08-08,20:15:00,2,Male,62,Electronics,4,500.00,235.00,2000.00
1273,2023-06-20,20:39:00,1,Female,22,Beauty,1,50.00,25.50,50.00
1283,2023-10-14,20:15:00,1,Female,18,Electronics,1,500.00,130.00,500.00
1452,2023-08-06,17:41:00,3,Female,48,Clothing,3,500.00,185.00,1500.00
1469,2023-12-08,17:22:00,3,Male,18,Beauty,3,25.00,12.50,75.00
1620,2023-02-03,22:48:00,5,Male,63,Electronics,3,25.00,7.75,75.00
1946,2023-07-27,20:48:00,5,Male,62,Electronics,4,500.00,165.00,2000.00
148,2023-07-03,20:39:00,5,Male,18,Clothing,2,30.00,9.90,60.00
414,2023-05-10,19:40:00,1,Male,48,Beauty,4,25.00,9.75,100.00
883,2023-08-20,20:43:00,5,Male,40,Electronics,1,500.00,245.00,500.00
1148,2023-08-11,22:04:00,2,Male,18,Clothing,2,30.00,10.80,60.00
1414,2023-11-22,21:28:00,4,Male,48,Beauty,4,25.00,11.25,100.00
1883,2023-09-20,17:54:00,3,Male,40,Electronics,1,500.00,200.00,500.00
731,2023-09-30,18:49:00,1,Male,54,Clothing,4,500.00,165.00,2000.00
930,2023-01-12,17:54:00,1,Male,54,Clothing,4,50.00,26.00,200.00
1731,2023-12-19,17:41:00,3,Male,54,Clothing,4,500.00,195.00,2000.00
1930,2023-12-21,19:58:00,5,Male,54,Clothing,4,50.00,13.00,200.00
518,2023-07-31,17:01:00,2,Female,40,Clothing,1,30.00,16.20,30.00
1518,2023-05-18,20:03:00,3,Female,40,Clothing,1,30.00,12.60,30.00
758,2023-04-23,18:30:00,1,Male,64,Clothing,4,25.00,6.75,100.00
1758,2023-07-22,18:19:00,3,Male,64,Clothing,4,25.00,7.50,100.00
639,2023-08-01,19:47:00,4,Female,62,Beauty,4,50.00,26.50,200.00
838,2023-09-30,21:20:00,1,Male,47,Electronics,2,300.00,153.00,600.00
1639,2023-12-20,18:13:00,5,Female,62,Beauty,4,50.00,24.00,200.00
1838,2023-06-28,17:06:00,4,Male,47,Electronics,2,300.00,102.00,600.00
353,2023-03-18,21:35:00,5,Male,31,Electronics,1,500.00,270.00,500.00
501,2023-06-28,20:21:00,2,Male,39,Electronics,2,30.00,9.00,60.00
721,2023-06-23,17:10:00,5,Female,52,Clothing,1,500.00,145.00,500.00
1353,2023-09-04,21:59:00,3,Male,31,Electronics,1,500.00,235.00,500.00
42005,2023-01-31,18:00:00,1,Male,39,Electronics,2,30.00,13.50,60.00
1721,2023-01-21,22:42:00,3,Female,52,Clothing,1,500.00,215.00,500.00
123,2023-08-11,19:00:00,3,Female,40,Electronics,2,30.00,11.70,60.00
164,2023-02-28,18:26:00,3,Female,47,Beauty,3,500.00,185.00,1500.00
425,2023-06-11,18:28:00,2,Female,55,Electronics,4,30.00,15.60,120.00
45984,2023-12-11,21:04:00,1,Female,40,Electronics,2,30.00,10.80,60.00
1164,2023-04-07,20:53:00,1,Female,47,Beauty,3,500.00,245.00,1500.00
1425,2023-12-02,22:15:00,1,Female,55,Electronics,4,30.00,10.20,120.00
48,2023-10-06,17:34:00,2,Male,54,Electronics,3,300.00,123.00,900.00
118,2023-03-13,20:07:00,3,Female,30,Electronics,4,500.00,270.00,2000.00
203,2023-03-12,21:33:00,4,Male,56,Clothing,2,500.00,175.00,1000.00
305,2023-03-22,22:09:00,4,Female,18,Beauty,1,30.00,14.40,30.00
358,2023-10-12,18:32:00,4,Female,32,Beauty,1,300.00,132.00,300.00
376,2023-01-29,18:21:00,4,Female,64,Beauty,1,30.00,12.00,30.00
398,2023-02-23,21:17:00,5,Female,48,Clothing,2,300.00,114.00,600.00
411,2023-07-25,20:04:00,3,Male,62,Electronics,4,50.00,24.50,200.00
504,2023-03-31,18:07:00,4,Female,38,Beauty,3,50.00,22.00,150.00
970,2023-05-25,18:13:00,2,Male,59,Electronics,4,500.00,220.00,2000.00
996,2023-07-03,17:38:00,2,Male,62,Clothing,1,50.00,13.50,50.00
1048,2023-07-12,19:14:00,3,Male,54,Electronics,3,300.00,93.00,900.00
45979,2023-10-13,17:24:00,1,Female,30,Electronics,4,500.00,170.00,2000.00
45994,2023-11-26,18:36:00,2,Male,56,Clothing,2,500.00,145.00,1000.00
41395,2023-04-05,18:24:00,5,Female,18,Beauty,1,30.00,7.80,30.00
1358,2023-05-04,21:40:00,5,Female,32,Beauty,1,300.00,156.00,300.00
1376,2023-07-15,19:49:00,3,Female,64,Beauty,1,30.00,9.90,30.00
1398,2023-07-19,17:20:00,1,Female,48,Clothing,2,300.00,120.00,600.00
41944,2023-11-24,20:27:00,1,Male,62,Electronics,4,50.00,26.00,200.00
42095,2023-01-25,17:01:00,4,Female,38,Beauty,3,50.00,25.50,150.00
1970,2023-05-22,17:44:00,5,Male,59,Electronics,4,500.00,230.00,2000.00
1996,2023-12-07,18:49:00,2,Male,62,Clothing,1,50.00,25.00,50.00
81,2023-06-07,22:48:00,4,Male,40,Electronics,1,50.00,14.50,50.00
155,2023-07-18,18:05:00,3,Male,31,Electronics,4,500.00,150.00,2000.00
470,2023-12-26,18:58:00,4,Female,57,Clothing,2,500.00,165.00,1000.00
1081,2023-06-27,22:23:00,5,Male,40,Electronics,1,50.00,17.00,50.00
1155,2023-12-03,18:22:00,3,Male,31,Electronics,4,500.00,255.00,2000.00
1470,2023-06-26,19:47:00,1,Female,57,Clothing,2,500.00,165.00,1000.00
106,2023-05-17,18:58:00,1,Female,46,Clothing,1,50.00,15.00,50.00
818,2023-05-29,18:56:00,4,Male,30,Electronics,1,500.00,265.00,500.00
45967,2023-08-12,17:50:00,3,Female,46,Clothing,1,50.00,14.00,50.00
1818,2023-09-20,17:29:00,4,Male,30,Electronics,1,500.00,150.00,500.00
94,2023-03-13,22:39:00,5,Female,47,Beauty,2,500.00,250.00,1000.00
811,2023-04-15,18:34:00,2,Male,61,Beauty,2,25.00,6.75,50.00
881,2023-12-21,20:52:00,4,Male,22,Electronics,1,300.00,99.00,300.00
1094,2023-06-15,20:34:00,1,Female,47,Beauty,2,500.00,210.00,1000.00
43405,2023-12-09,21:58:00,5,Male,61,Beauty,2,25.00,8.50,50.00
1881,2023-07-11,17:23:00,5,Male,22,Electronics,1,300.00,147.00,300.00
403,2023-04-22,19:31:00,5,Male,32,Clothing,2,300.00,78.00,600.00
653,2023-11-25,22:53:00,3,Male,54,Clothing,3,25.00,9.25,75.00
694,2023-06-30,17:47:00,3,Female,39,Electronics,2,25.00,10.00,50.00
41699,2023-03-25,18:20:00,4,Male,32,Clothing,2,300.00,162.00,600.00
1653,2023-07-23,19:34:00,2,Male,54,Clothing,3,25.00,12.75,75.00
1694,2023-01-10,19:22:00,4,Female,39,Electronics,2,25.00,9.75,50.00
4,2023-08-27,18:12:00,3,Male,37,Clothing,1,500.00,200.00,500.00
647,2023-03-01,19:53:00,5,Male,59,Clothing,3,500.00,190.00,1500.00
911,2023-07-15,17:29:00,3,Male,42,Electronics,3,300.00,84.00,900.00
45934,2023-01-11,21:46:00,2,Male,37,Clothing,1,500.00,230.00,500.00
1647,2023-05-01,20:26:00,5,Male,59,Clothing,3,500.00,240.00,1500.00
43770,2023-12-13,18:33:00,4,Male,42,Electronics,3,300.00,75.00,900.00
419,2023-03-31,19:18:00,5,Female,44,Clothing,3,30.00,11.70,90.00
642,2023-05-04,21:40:00,1,Female,54,Clothing,4,25.00,12.00,100.00
843,2023-01-25,22:46:00,3,Male,21,Beauty,3,500.00,180.00,1500.00
895,2023-08-31,21:51:00,3,Female,55,Clothing,4,30.00,14.40,120.00
1419,2023-02-05,18:42:00,3,Female,44,Clothing,3,30.00,9.30,90.00
1642,2023-12-27,18:30:00,4,Female,54,Clothing,4,25.00,11.50,100.00
1843,2023-09-21,18:58:00,1,Male,21,Beauty,3,500.00,240.00,1500.00
1895,2023-03-27,20:59:00,4,Female,55,Clothing,4,30.00,15.30,120.00
31,2023-12-31,17:47:00,3,Male,44,Electronics,4,300.00,129.00,1200.00
37,2023-05-26,22:42:00,2,Female,18,Beauty,3,25.00,8.75,75.00
72,2023-12-06,19:19:00,5,Female,20,Electronics,4,500.00,195.00,2000.00
243,2023-06-24,18:02:00,5,Female,47,Electronics,3,300.00,156.00,900.00
281,2023-09-18,20:09:00,4,Female,29,Beauty,4,500.00,275.00,2000.00
489,2023-10-31,22:01:00,1,Male,44,Electronics,1,30.00,14.40,30.00
491,2023-12-30,21:11:00,4,Female,60,Electronics,3,300.00,78.00,900.00
729,2023-08-26,22:29:00,3,Male,29,Clothing,4,300.00,84.00,1200.00
822,2023-02-16,17:39:00,3,Female,52,Beauty,3,50.00,13.50,150.00
45961,2023-11-12,21:15:00,3,Male,44,Electronics,4,300.00,126.00,1200.00
1037,2023-10-17,17:38:00,2,Female,18,Beauty,3,25.00,11.50,75.00
1072,2023-02-24,18:10:00,4,Female,20,Electronics,4,500.00,180.00,2000.00
1243,2023-12-08,17:11:00,4,Female,47,Electronics,3,300.00,138.00,900.00
1281,2023-03-14,19:34:00,4,Female,29,Beauty,4,500.00,165.00,2000.00
1489,2023-04-28,18:30:00,2,Male,44,Electronics,1,30.00,10.50,30.00
1491,2023-05-26,22:14:00,107,Female,60,Electronics,3,300.00,129.00,900.00
1729,2023-11-22,18:55:00,82,Male,29,Clothing,4,300.00,81.00,1200.00
1822,2023-09-09,17:15:00,15,Female,52,Beauty,3,50.00,21.00,150.00
840,2023-07-01,18:59:00,60,Male,62,Clothing,2,25.00,11.75,50.00
1840,2023-05-12,20:22:00,138,Male,62,Clothing,2,25.00,11.00,50.00
404,2023-02-13,19:55:00,59,Male,46,Electronics,2,500.00,160.00,1000.00
899,2023-05-22,21:34:00,147,Male,26,Clothing,2,300.00,153.00,600.00
990,2023-03-29,21:45:00,68,Female,58,Beauty,2,500.00,235.00,1000.00
41730,2023-08-20,18:15:00,155,Male,46,Electronics,2,500.00,185.00,1000.00
1899,2023-05-03,21:03:00,51,Male,26,Clothing,2,300.00,99.00,600.00
1990,2023-11-22,17:02:00,48,Female,58,Beauty,2,500.00,155.00,1000.00
382,2023-07-14,21:20:00,29,Female,53,Clothing,2,500.00,245.00,1000.00
578,2023-12-05,22:42:00,68,Female,54,Clothing,4,30.00,9.30,120.00
923,2023-06-10,17:20:00,62,Male,32,Beauty,3,300.00,165.00,900.00
1382,2023-05-20,18:13:00,139,Female,53,Clothing,2,500.00,185.00,1000.00
1578,2023-11-20,18:43:00,66,Female,54,Clothing,4,30.00,12.00,120.00
1923,2022-04-03,17:38:00,74,Male,32,Beauty,3,300.00,159.00,900.00
307,2022-11-11,22:54:00,32,Female,26,Electronics,2,25.00,8.50,50.00
561,2022-07-29,17:04:00,34,Female,64,Clothing,4,500.00,250.00,2000.00
651,2023-09-28,21:02:00,30,Male,51,Clothing,3,50.00,26.00,150.00
41456,2022-01-29,22:11:00,68,Female,26,Electronics,2,25.00,11.75,50.00
1561,2023-09-17,19:38:00,16,Female,64,Clothing,4,500.00,170.00,2000.00
1651,2022-12-04,21:29:00,155,Male,51,Clothing,3,50.00,23.50,150.00
988,2022-08-05,18:41:00,85,Female,63,Clothing,3,25.00,8.00,75.00
1988,2023-11-30,18:47:00,144,Female,63,Clothing,3,25.00,7.25,75.00
67,2023-08-19,20:19:00,119,Female,48,Beauty,4,300.00,129.00,1200.00
1067,2023-10-03,17:01:00,105,Female,48,Beauty,4,300.00,129.00,1200.00
915,2023-10-11,19:06:00,95,Female,26,Beauty,3,30.00,12.90,90.00
985,2023-06-13,22:33:00,113,Female,19,Electronics,2,25.00,9.00,50.00
1915,2023-07-10,22:50:00,53,Female,26,Beauty,3,30.00,9.30,90.00
1985,2023-03-31,20:15:00,113,Female,19,Electronics,2,25.00,9.75,50.00
56,2022-12-27,19:37:00,97,Female,26,Clothing,3,300.00,120.00,900.00
159,2022-11-10,21:30:00,42,Male,26,Clothing,4,50.00,23.50,200.00
862,2022-12-11,21:37:00,29,Male,28,Electronics,4,300.00,78.00,1200.00
1056,2022-04-17,19:46:00,54,Female,26,Clothing,3,300.00,114.00,900.00
1159,2023-04-02,18:08:00,41,Male,26,Clothing,4,50.00,18.00,200.00
1862,2022-02-06,22:50:00,64,Male,28,Electronics,4,300.00,165.00,1200.00
315,2023-07-03,18:53:00,122,Male,47,Clothing,2,30.00,15.00,60.00
545,2023-12-19,17:18:00,61,Male,27,Clothing,2,25.00,8.25,50.00
902,2022-02-14,17:16:00,108,Female,54,Beauty,1,50.00,21.50,50.00
1315,2022-08-31,20:52:00,14,Male,47,Clothing,2,30.00,12.90,60.00
1545,2023-07-15,18:21:00,16,Male,27,Clothing,2,25.00,8.25,50.00
43497,2022-12-21,17:12:00,97,Female,54,Beauty,1,50.00,14.00,50.00
170,2023-09-21,20:46:00,125,Female,25,Clothing,2,25.00,12.50,50.00
685,2023-07-04,22:15:00,90,Male,57,Electronics,2,25.00,7.75,50.00
958,2022-01-01,21:14:00,116,Male,62,Electronics,2,25.00,11.00,50.00
1170,2023-01-06,17:13:00,96,Female,25,Clothing,2,25.00,8.00,50.00
1685,2022-04-20,20:32:00,76,Male,57,Electronics,2,25.00,8.75,50.00
1958,2022-11-27,19:19:00,125,Male,62,Electronics,2,25.00,11.75,50.00
363,2022-05-23,22:51:00,92,Male,64,Beauty,1,25.00,13.50,25.00
394,2022-08-19,19:27:00,105,Female,27,Clothing,1,500.00,165.00,500.00
537,2023-10-01,18:07:00,98,Female,21,Beauty,1,500.00,275.00,500.00
1363,2023-07-04,20:27:00,33,Male,64,Beauty,1,25.00,7.75,25.00
1394,2022-04-17,20:06:00,14,Female,27,Clothing,1,500.00,250.00,500.00
1537,2022-11-29,17:57:00,116,Female,21,Beauty,1,500.00,140.00,500.00
387,2023-01-26,21:58:00,118,Male,44,Beauty,1,30.00,9.00,30.00
556,2022-02-05,17:37:00,42,Female,18,Electronics,1,50.00,12.50,50.00
782,2022-04-13,21:51:00,71,Male,59,Clothing,3,300.00,150.00,900.00
906,2022-07-19,17:55:00,6,Female,20,Clothing,1,50.00,17.00,50.00
1387,2022-07-26,17:48:00,37,Male,44,Beauty,1,30.00,15.60,30.00
1556,2023-05-17,19:13:00,35,Female,18,Electronics,1,50.00,22.50,50.00
1782,2023-04-07,20:23:00,116,Male,59,Clothing,3,300.00,141.00,900.00
43617,2022-10-01,20:10:00,58,Female,20,Clothing,1,50.00,26.50,50.00
560,2023-10-23,22:51:00,7,Female,25,Electronics,1,50.00,19.00,50.00
944,2022-08-23,20:22:00,136,Male,44,Clothing,2,25.00,12.00,50.00
1560,2022-11-13,17:16:00,91,Female,25,Electronics,1,50.00,18.50,50.00
1944,2023-07-18,21:08:00,63,Male,44,Clothing,2,25.00,6.50,50.00
481,2023-07-13,17:12:00,48,Female,43,Electronics,4,300.00,114.00,1200.00
867,2022-07-24,22:40:00,152,Male,21,Electronics,1,500.00,185.00,500.00
882,2023-10-22,21:41:00,144,Female,64,Electronics,2,25.00,13.25,50.00
961,2023-03-22,22:36:00,86,Male,53,Beauty,4,50.00,23.00,200.00
1481,2023-11-09,17:22:00,20,Female,43,Electronics,4,300.00,114.00,1200.00
1867,2023-05-16,19:55:00,144,Male,21,Electronics,1,500.00,190.00,500.00
1882,2023-06-21,20:56:00,15,Female,64,Electronics,2,25.00,9.00,50.00
1961,2022-05-15,21:17:00,95,Male,53,Beauty,4,50.00,20.50,200.00
187,2022-02-20,20:19:00,88,Female,64,Clothing,2,50.00,21.00,100.00
446,2022-11-02,19:57:00,104,Male,21,Electronics,1,50.00,13.00,50.00
1187,2023-07-07,17:05:00,52,Female,64,Clothing,2,50.00,12.50,100.00
1446,2022-01-23,18:55:00,155,Male,21,Electronics,1,50.00,23.50,50.00
539,2023-11-30,18:13:00,135,Male,25,Beauty,1,500.00,205.00,500.00
587,2023-09-04,19:00:00,91,Female,40,Beauty,4,300.00,99.00,1200.00
1539,2022-12-06,21:52:00,96,Male,25,Beauty,1,500.00,170.00,500.00
1587,2022-11-05,20:06:00,140,Female,40,Beauty,4,300.00,105.00,1200.00
212,2023-10-12,18:13:00,105,Male,21,Clothing,3,500.00,215.00,1500.00
765,2022-10-16,19:03:00,77,Male,43,Clothing,4,50.00,12.50,200.00
769,2022-09-09,18:57:00,18,Female,31,Electronics,4,30.00,10.20,120.00
46003,2022-03-16,18:05:00,142,Male,21,Clothing,3,500.00,265.00,1500.00
1765,2022-10-18,22:49:00,13,Male,43,Clothing,4,50.00,16.00,200.00
1769,2023-10-08,22:50:00,116,Female,31,Electronics,4,30.00,9.30,120.00
321,2023-09-24,19:53:00,30,Female,26,Electronics,2,25.00,9.50,50.00
356,2023-08-27,18:35:00,71,Male,50,Electronics,3,500.00,255.00,1500.00
510,2023-05-29,17:04:00,14,Female,39,Beauty,4,50.00,13.00,200.00
534,2023-04-27,22:30:00,112,Male,45,Clothing,2,500.00,140.00,1000.00
1321,2023-04-23,22:54:00,155,Female,26,Electronics,2,25.00,10.50,50.00
1356,2023-12-18,21:31:00,11,Male,50,Electronics,3,500.00,245.00,1500.00
42278,2022-11-20,18:21:00,124,Female,39,Beauty,4,50.00,19.00,200.00
1534,2022-06-13,19:44:00,72,Male,45,Clothing,2,500.00,270.00,1000.00
104,2022-06-09,22:58:00,129,Female,34,Beauty,2,500.00,190.00,1000.00
110,2022-11-18,17:28:00,149,Male,27,Clothing,3,300.00,99.00,900.00
352,2023-07-28,17:55:00,54,Male,57,Electronics,2,500.00,175.00,1000.00
365,2023-02-23,22:12:00,151,Male,31,Clothing,1,300.00,93.00,300.00
887,2022-02-24,19:20:00,44,Male,59,Clothing,4,25.00,10.00,100.00
45965,2022-07-11,20:13:00,70,Female,34,Beauty,2,500.00,150.00,1000.00
45971,2022-10-26,19:14:00,62,Male,27,Clothing,3,300.00,114.00,900.00
1352,2023-10-19,17:40:00,14,Male,57,Electronics,2,500.00,260.00,1000.00
1365,2023-11-08,20:22:00,18,Male,31,Clothing,1,300.00,156.00,300.00
1887,2023-12-11,19:34:00,113,Male,59,Clothing,4,25.00,10.00,100.00
629,2023-01-05,19:55:00,39,Male,62,Electronics,2,25.00,8.00,50.00
1629,2022-02-17,20:18:00,144,Male,62,Electronics,2,25.00,10.75,50.00
655,2022-10-31,18:43:00,19,Female,55,Clothing,1,500.00,210.00,500.00
1655,2023-05-28,17:57:00,8,Female,55,Clothing,1,500.00,125.00,500.00
567,2023-05-08,19:53:00,5,Female,25,Clothing,3,300.00,144.00,900.00
1567,2023-04-07,17:10:00,76,Female,25,Clothing,3,300.00,162.00,900.00
182,2023-06-21,19:27:00,27,Male,62,Beauty,4,30.00,10.20,120.00
819,2023-08-15,21:59:00,111,Female,35,Beauty,2,50.00,26.00,100.00
1182,2023-01-03,21:26:00,14,Male,62,Beauty,4,30.00,12.90,120.00
1819,2022-11-05,20:44:00,83,Female,35,Beauty,2,50.00,13.50,100.00
100,2022-02-08,19:34:00,21,Male,41,Electronics,1,30.00,9.30,30.00
833,2023-05-09,18:39:00,85,Male,42,Beauty,4,50.00,24.50,200.00
1100,2023-01-20,18:15:00,136,Male,41,Electronics,1,30.00,13.20,30.00
1833,2022-01-30,17:20:00,56,Male,42,Beauty,4,50.00,18.00,200.00
542,2023-06-01,18:41:00,50,Female,20,Beauty,1,50.00,24.00,50.00
723,2022-07-14,21:57:00,120,Female,54,Beauty,4,50.00,20.50,200.00
726,2022-06-05,19:37:00,72,Male,47,Clothing,4,300.00,126.00,1200.00
1542,2023-05-17,20:30:00,147,Female,20,Beauty,1,50.00,14.50,50.00
1723,2022-02-10,17:43:00,40,Female,54,Beauty,4,50.00,18.00,200.00
1726,2023-06-26,18:12:00,13,Male,47,Clothing,4,300.00,93.00,1200.00
488,2022-07-05,17:28:00,26,Female,51,Electronics,3,300.00,123.00,900.00
1488,2022-11-12,19:24:00,9,Female,51,Electronics,3,300.00,126.00,900.00
239,2022-09-19,19:34:00,1,Male,38,Electronics,3,500.00,165.00,1500.00
498,2022-03-22,22:20:00,41,Female,50,Clothing,4,25.00,8.25,100.00
532,2022-08-15,18:04:00,92,Female,64,Clothing,4,30.00,12.90,120.00
669,2022-01-23,20:24:00,110,Male,24,Beauty,4,300.00,87.00,1200.00
877,2022-10-01,19:52:00,134,Female,58,Clothing,1,25.00,6.75,25.00
1239,2022-07-08,20:42:00,134,Male,38,Electronics,3,500.00,255.00,1500.00
1498,2022-08-29,17:08:00,51,Female,50,Clothing,4,25.00,12.50,100.00
1532,2022-03-23,22:48:00,51,Female,64,Clothing,4,30.00,15.60,120.00
1669,2022-08-04,22:28:00,83,Male,24,Beauty,4,300.00,123.00,1200.00
1877,2023-01-25,20:19:00,72,Female,58,Clothing,1,25.00,10.50,25.00
422,2022-08-21,22:34:00,67,Female,28,Clothing,3,30.00,13.20,90.00
466,2023-01-11,21:52:00,66,Male,63,Electronics,4,25.00,13.75,100.00
1422,2022-05-07,20:41:00,35,Female,28,Clothing,3,30.00,13.50,90.00
1466,2023-01-16,22:27:00,64,Male,63,Electronics,4,25.00,10.75,100.00
583,2022-01-28,19:44:00,131,Female,24,Electronics,4,25.00,7.75,100.00
654,2023-08-14,17:40:00,92,Male,42,Clothing,3,25.00,9.25,75.00
1583,2023-11-12,22:54:00,102,Female,24,Electronics,4,25.00,13.00,100.00
1654,2023-10-13,20:47:00,111,Male,42,Clothing,3,25.00,6.25,75.00
40,2022-06-07,21:33:00,78,Male,45,Beauty,1,50.00,24.50,50.00
699,2022-11-21,22:21:00,129,Female,37,Clothing,4,30.00,16.20,120.00
727,2023-11-15,18:37:00,32,Male,55,Beauty,3,300.00,105.00,900.00
830,2022-09-29,20:19:00,77,Female,64,Clothing,3,50.00,18.50,150.00
1040,2023-12-12,21:24:00,112,Male,45,Beauty,1,50.00,21.00,50.00
1699,2023-07-29,21:45:00,23,Female,37,Clothing,4,30.00,12.90,120.00
1727,2023-08-08,21:06:00,72,Male,55,Beauty,3,300.00,75.00,900.00
1830,2023-03-04,18:04:00,87,Female,64,Clothing,3,50.00,21.00,150.00
224,2022-11-11,21:32:00,99,Female,25,Clothing,1,50.00,24.00,50.00
271,2023-09-12,18:23:00,44,Female,62,Beauty,4,30.00,9.30,120.00
46015,2022-01-20,17:10:00,103,Female,25,Clothing,1,50.00,20.00,50.00
1271,2022-01-19,19:31:00,27,Female,62,Beauty,4,30.00,9.00,120.00
36,2023-02-22,22:06:00,40,Male,52,Beauty,3,300.00,144.00,900.00
157,2022-05-15,21:59:00,98,Male,62,Electronics,4,500.00,170.00,2000.00
796,2022-10-01,19:50:00,38,Male,43,Beauty,4,30.00,7.80,120.00
839,2023-11-11,21:02:00,130,Female,20,Electronics,4,300.00,96.00,1200.00
927,2022-02-21,17:13:00,83,Male,43,Electronics,4,500.00,250.00,2000.00
1036,2022-08-17,18:03:00,121,Male,52,Beauty,3,300.00,117.00,900.00
1157,2022-12-23,21:24:00,81,Male,62,Electronics,4,500.00,270.00,2000.00
1796,2023-11-12,18:36:00,69,Male,43,Beauty,4,30.00,11.10,120.00
1839,2022-08-28,21:57:00,92,Female,20,Electronics,4,300.00,156.00,1200.00
1927,2023-09-06,19:44:00,46,Male,43,Electronics,4,500.00,180.00,2000.00
407,2022-07-16,22:17:00,117,Female,46,Electronics,3,300.00,138.00,900.00
41821,2022-04-10,19:41:00,54,Female,46,Electronics,3,300.00,120.00,900.00
46,2022-11-08,17:50:00,54,Female,20,Electronics,4,300.00,84.00,1200.00
509,2023-07-10,19:35:00,70,Female,37,Electronics,3,300.00,141.00,900.00
874,2022-01-17,18:14:00,90,Male,60,Beauty,1,30.00,12.60,30.00
1046,2023-07-21,21:47:00,5,Female,20,Electronics,4,300.00,156.00,1200.00
42248,2022-11-25,20:40:00,67,Female,37,Electronics,3,300.00,129.00,900.00
1874,2022-05-14,20:58:00,126,Male,60,Beauty,1,30.00,12.60,30.00
788,2022-06-20,18:54:00,90,Female,52,Beauty,3,300.00,105.00,900.00
1788,2022-05-03,20:35:00,98,Female,52,Beauty,3,300.00,150.00,900.00
378,2022-11-03,18:16:00,81,Male,50,Beauty,1,300.00,165.00,300.00
1378,2022-04-28,21:56:00,27,Male,50,Beauty,1,300.00,132.00,300.00
480,2022-12-22,22:12:00,126,Female,42,Beauty,4,500.00,225.00,2000.00
492,2023-12-16,17:52:00,4,Male,61,Beauty,4,25.00,6.50,100.00
737,2023-03-23,21:11:00,26,Female,33,Clothing,1,50.00,14.00,50.00
1480,2023-11-26,18:05:00,3,Female,42,Beauty,4,500.00,165.00,2000.00
1492,2023-08-26,22:09:00,146,Male,61,Beauty,4,25.00,10.00,100.00
1737,2022-11-14,22:32:00,40,Female,33,Clothing,1,50.00,14.00,50.00
684,2023-06-20,18:02:00,54,Female,28,Clothing,2,500.00,225.00,1000.00
878,2023-10-26,18:53:00,31,Female,20,Clothing,1,30.00,11.70,30.00
1684,2023-01-23,21:40:00,43,Female,28,Clothing,2,500.00,200.00,1000.00
1878,2023-01-24,22:56:00,97,Female,20,Clothing,1,30.00,7.50,30.00
78,2023-02-17,21:08:00,68,Female,47,Clothing,3,500.00,265.00,1500.00
260,2023-01-19,21:09:00,107,Male,28,Beauty,2,30.00,10.50,60.00
455,2023-11-21,19:15:00,134,Male,31,Electronics,4,25.00,13.25,100.00
837,2023-01-15,20:35:00,53,Male,18,Beauty,3,30.00,7.50,90.00
1078,2023-05-04,22:20:00,16,Female,47,Clothing,3,500.00,125.00,1500.00
1260,2023-07-19,17:26:00,117,Male,28,Beauty,2,30.00,13.50,60.00
1455,2022-08-27,21:35:00,32,Male,31,Electronics,4,25.00,13.75,100.00
